TYPE,X,Y
GRAFFITI,494431.5249999651,5458151.280246374
GRAFFITI,495271.93699994194,5454187.415245264
GRAFFITI,495272.5459999492,5454196.865245262
GRAFFITI,490542.3639998717,5459675.256246807
GRAFFITI,490521.50299985515,5459696.156246815
GRAFFITI,490506.80299987074,5459710.506246819
GRAFFITI,490491.9729998964,5459724.656246824
GRAFFITI,493406.3469998923,5455438.272245607
GRAFFITI,491841.3839999313,5459326.169246705
GRAFFITI,493959.7439999355,5455599.493245657
GRAFFITI,494571.8449999298,5457041.315246072
GRAFFITI,494900.39999992424,5456906.488246029
GRAFFITI,491487.10899991315,5459129.924246659
GRAFFITI,491490.1489998884,5459136.094246649
GRAFFITI,493420.0639999447,5450973.884244354
GRAFFITI,491198.7119999009,5458611.365246509
GRAFFITI,491204.06199987384,5458616.865246512
GRAFFITI,491830.02899988747,5458884.485246587
GRAFFITI,491825.15899989137,5458890.385246586
GRAFFITI,492870.5379999035,5458495.906246475
GRAFFITI,489763.0049998754,5459589.306246779
GRAFFITI,490692.61599991296,5450019.261244079
GRAFFITI,491582.47899987234,5453445.851245051
GRAFFITI,491583.0779998914,5453465.602245054
GRAFFITI,490731.3669999103,5450171.3592441175
GRAFFITI,490749.288999896,5455129.259245519
GRAFFITI,490977.9449998889,5450458.063244207
GRAFFITI,490766.579999902,5458116.689246367
GRAFFITI,490800.787999858,5458150.171246373
GRAFFITI,493396.9909999012,5454841.197245443
GRAFFITI,493463.4999999439,5454894.36824546
GRAFFITI,489022.68999986054,5456610.178245945
GRAFFITI,488687.8469998455,5456977.532246039
GRAFFITI,495013.8759999053,5456340.697245861
GRAFFITI,487809.651999874,5457271.221246129
GRAFFITI,493534.4649999229,5458634.216246516
GRAFFITI,490248.0629998727,5449963.021244069
GRAFFITI,497324.96399993805,5458452.364246462
GRAFFITI,486564.1209998719,5456182.616245817
GRAFFITI,486554.3209998737,5456182.817245815
GRAFFITI,486544.26999981824,5456183.2672458235
GRAFFITI,490558.35699991137,5458491.392246471
GRAFFITI,494668.44499994314,5457203.352246115
GRAFFITI,490898.3489998769,5458395.506246447
GRAFFITI,492380.95199992694,5458781.350246553
GRAFFITI,492374.70199992676,5458781.400246558
GRAFFITI,492384.25199993746,5458789.900246556
GRAFFITI,492270.20499989303,5458983.599246616
GRAFFITI,487733.312999845,5457272.820246121
GRAFFITI,494956.60099994397,5457025.997246061
GRAFFITI,494958.8709999096,5457173.986246105
GRAFFITI,497576.80099997885,5456606.4852459375
GRAFFITI,495325.96299995546,5457060.645246067
GRAFFITI,488803.1019998704,5457305.385246135
GRAFFITI,488795.65199988254,5457305.586246136
GRAFFITI,497958.34800000145,5458738.478246543
GRAFFITI,490753.1419998736,5456712.075245964
GRAFFITI,496706.35599997867,5458679.308246527
GRAFFITI,496648.42599996657,5458681.377246533
GRAFFITI,494961.8149999372,5457371.94624616
GRAFFITI,494961.9629999495,5457381.998246161
GRAFFITI,491206.76099990425,5459318.169246704
GRAFFITI,486556.24399985507,5455938.258245748
GRAFFITI,492812.0099998967,5458454.765246467
GRAFFITI,492865.1459999003,5458966.661246604
GRAFFITI,492931.53499994223,5458907.711246597
GRAFFITI,493376.0869999558,5456020.663245774
GRAFFITI,491974.9019999098,5456681.447245966
GRAFFITI,495844.06899993826,5456687.553245971
GRAFFITI,495844.2189999699,5456695.903245965
GRAFFITI,490738.5819998952,5458859.855246577
GRAFFITI,492551.3599999078,5451793.864244581
GRAFFITI,493305.8419999429,5458896.264246588
GRAFFITI,493559.5199999496,5458375.56524644
GRAFFITI,493281.39999990497,5458754.728246549
GRAFFITI,496215.87999996316,5452975.286244915
GRAFFITI,491665.4219998838,5459050.858246633
GRAFFITI,494107.8439999272,5458816.326246573
GRAFFITI,494015.8559999207,5458130.872246377
GRAFFITI,494016.155999913,5458138.272246377
GRAFFITI,494016.3059999663,5458146.2222463805
GRAFFITI,494052.995999909,5458151.153246384
GRAFFITI,494016.65599995205,5458153.772246382
GRAFFITI,494016.7059999645,5458161.372246377
GRAFFITI,494016.80599993834,5458169.122246378
GRAFFITI,494017.0549999108,5458176.52224638
GRAFFITI,494048.79499990685,5458183.343246389
GRAFFITI,494017.2549999109,5458184.0722463885
GRAFFITI,494048.6949999299,5458190.7932463875
GRAFFITI,494017.4049999213,5458191.772246393
GRAFFITI,494049.2049999138,5458196.893246385
GRAFFITI,494018.2249999635,5458201.172246387
GRAFFITI,494045.5149999598,5458206.133246392
GRAFFITI,494018.2149998969,5458207.272246393
GRAFFITI,494038.49499994924,5458208.832246393
GRAFFITI,494044.2949999463,5458214.193246396
GRAFFITI,494018.8449999628,5458215.022246393
GRAFFITI,494046.5449999049,5458219.813246395
GRAFFITI,494018.9449999215,5458220.6922464045
GRAFFITI,491840.9689999219,5458952.286246611
GRAFFITI,493916.46799992403,5458845.910246574
GRAFFITI,490786.4519998741,5459193.507246675
GRAFFITI,486576.08899986075,5454971.654245469
GRAFFITI,487727.8029998611,5457246.419246118
GRAFFITI,487403.9629998673,5456863.964246005
GRAFFITI,495274.1989999715,5452454.881244773
GRAFFITI,489659.58899984276,5457033.280246058
GRAFFITI,489870.80099989864,5456130.634245802
GRAFFITI,489225.3969998723,5457530.412246197
GRAFFITI,489668.9799998913,5459837.207246851
GRAFFITI,489658.659999856,5459847.0082468605
GRAFFITI,494337.73999996466,5456191.475245821
GRAFFITI,490565.5039998601,5459413.105246736
GRAFFITI,492626.20599993045,5452424.010244755
GRAFFITI,492579.37999989727,5454842.027245443
GRAFFITI,497486.5159999809,5453434.071245046
GRAFFITI,493017.68299991405,5458761.05924655
GRAFFITI,491539.04999987304,5456461.883245901
GRAFFITI,486509.24199982354,5456790.501245985
GRAFFITI,493484.8629999015,5454685.8792453995
GRAFFITI,487124.48699981964,5456869.753246012
GRAFFITI,495081.69999993977,5455638.0622456735
GRAFFITI,492946.78499991307,5458907.261246598
GRAFFITI,494200.9459999173,5458661.42624652
GRAFFITI,491998.4109999237,5459122.596246656
GRAFFITI,490848.7549998846,5459540.563246775
GRAFFITI,490839.0599998943,5458336.06024643
GRAFFITI,490844.4599999049,5458341.460246427
GRAFFITI,491817.02799993305,5458967.309246609
GRAFFITI,494102.348999934,5457963.55424633
GRAFFITI,493521.9549999516,5455988.956245766
GRAFFITI,493509.93499992165,5456009.435245772
GRAFFITI,493497.10499990126,5456010.405245773
GRAFFITI,493736.4359999205,5457567.42924621
GRAFFITI,489875.83799990977,5456318.894245865
GRAFFITI,489654.6889998897,5457121.580246086
GRAFFITI,489677.88899986807,5457122.78024609
GRAFFITI,492683.05899992166,5458772.0652465485
GRAFFITI,491570.05299989064,5459282.281246694
GRAFFITI,491564.8619998801,5459287.831246698
GRAFFITI,492251.8859998933,5456958.692246045
GRAFFITI,493235.3319999061,5458797.81224656
GRAFFITI,494976.5569999455,5458754.682246554
GRAFFITI,494963.20599996153,5458754.882246545
GRAFFITI,489700.8499999117,5459270.408246696
GRAFFITI,489897.93099984626,5459235.484246691
GRAFFITI,493375.2809999523,5454842.896245445
GRAFFITI,493489.83899991214,5455830.338245727
GRAFFITI,493003.5269998945,5456734.4162459755
GRAFFITI,494817.18399993796,5457603.624246219
GRAFFITI,492825.579999947,5458349.100246436
GRAFFITI,492825.5999998793,5458353.58424644
GRAFFITI,491784.0659999187,5459154.487246663
GRAFFITI,491778.46599989675,5459160.237246663
GRAFFITI,492820.4889999477,5458497.675246474
GRAFFITI,492812.7989999376,5458498.17424647
GRAFFITI,491750.7549999143,5459103.235246651
GRAFFITI,492660.17799989553,5453498.7852450665
GRAFFITI,495066.6109999161,5458339.173246429
GRAFFITI,495089.5129999282,5458280.434246416
GRAFFITI,495192.78999992844,5458278.2362464145
GRAFFITI,496809.00899999414,5455999.018245767
GRAFFITI,494910.5769999075,5457925.932246319
GRAFFITI,494910.87699996575,5457935.732246318
GRAFFITI,494587.74199995905,5458551.660246489
GRAFFITI,494565.44099995674,5458551.829246488
GRAFFITI,494555.44099991646,5458551.929246494
GRAFFITI,494575.7409999126,5458551.929246493
GRAFFITI,494545.3499999071,5458552.029246493
GRAFFITI,494535.24999990046,5458552.129246487
GRAFFITI,494514.0399999525,5458552.529246498
GRAFFITI,494524.33999992453,5458552.529246494
GRAFFITI,494504.0389999293,5458552.729246498
GRAFFITI,494793.3409999223,5458801.261246569
GRAFFITI,494783.31099996006,5458801.341246566
GRAFFITI,494763.55999990896,5458801.391246561
GRAFFITI,494773.3599999028,5458801.391246564
GRAFFITI,494434.94099991786,5458396.7792464495
GRAFFITI,494977.0979999684,5458686.732246533
GRAFFITI,494359.5159999275,5453293.572245002
GRAFFITI,490025.3209998909,5459560.602246769
GRAFFITI,496147.4829999638,5454042.426245216
GRAFFITI,493608.0339999108,5458743.418246543
GRAFFITI,493600.433999936,5458743.617246546
GRAFFITI,490204.3499999142,5459855.848246858
GRAFFITI,491115.51699991134,5459518.03224676
GRAFFITI,491304.3549998857,5458436.017246456
GRAFFITI,491310.25499988557,5458441.718246461
GRAFFITI,491315.1549999115,5458447.068246461
GRAFFITI,491321.2139998841,5458452.468246467
GRAFFITI,491234.65399986226,5458505.865246471
GRAFFITI,491239.70399987703,5458510.965246485
GRAFFITI,491245.0539998754,5458516.415246484
GRAFFITI,491250.46399989026,5458521.516246483
GRAFFITI,492659.51999991015,5454745.579245412
GRAFFITI,492659.6699999413,5454752.92924542
GRAFFITI,492660.11999990104,5454760.1292454135
GRAFFITI,492667.766999905,5454998.67624549
GRAFFITI,492670.56699988095,5455031.276245498
GRAFFITI,492677.1629998839,5455218.304245546
GRAFFITI,491802.64399988967,5456684.535245959
GRAFFITI,492354.0989999282,5457309.943246138
GRAFFITI,492351.58899993583,5457314.743246144
GRAFFITI,492336.8979999152,5457315.243246145
GRAFFITI,492321.277999908,5457315.543246148
GRAFFITI,492305.977999878,5457315.842246137
GRAFFITI,495435.2819999593,5459088.944246642
GRAFFITI,490685.42299989646,5458461.410246465
GRAFFITI,492615.2909999226,5458773.654246556
GRAFFITI,492605.9409998899,5458773.974246559
GRAFFITI,487789.05399988603,5457330.472246142
GRAFFITI,493083.8419998827,5458758.910246554
GRAFFITI,493075.83199988137,5458759.159246548
GRAFFITI,492813.71599993476,5458766.756246552
GRAFFITI,492843.79499988887,5458765.856246553
GRAFFITI,492656.65099990997,5458661.4532465255
GRAFFITI,493263.5319998982,5458854.3132465705
GRAFFITI,493367.6819999538,5458864.314246583
GRAFFITI,489736.1299998696,5459476.007246748
GRAFFITI,489722.13199988124,5459461.807246745
GRAFFITI,489806.68399988685,5459546.655246769
GRAFFITI,488010.6019998217,5457324.927246144
GRAFFITI,491358.20899988216,5458711.567246539
GRAFFITI,490269.24199990265,5459634.850246792
GRAFFITI,490264.800999852,5459639.649246802
GRAFFITI,490255.09099986893,5459648.899246799
GRAFFITI,490250.65099986934,5459653.699246805
GRAFFITI,492611.84199993126,5458705.854246539
GRAFFITI,492604.6519999098,5458706.104246539
GRAFFITI,492667.45899990975,5458772.564246553
GRAFFITI,492659.85899989156,5458772.7142465515
GRAFFITI,492673.47199993604,5458783.744246554
GRAFFITI,493408.79899995413,5455390.743245602
GRAFFITI,492549.7039999106,5458817.653246563
GRAFFITI,492542.10399990866,5458818.00324657
GRAFFITI,491873.8669998963,5456535.786245922
GRAFFITI,490379.8149998935,5458667.159246521
GRAFFITI,492540.6429999243,5456717.550245969
GRAFFITI,492542.4329998981,5456749.150245978
GRAFFITI,490474.7659999021,5458572.111246497
GRAFFITI,491025.1539999248,5458434.922246462
GRAFFITI,493427.2009999256,5452900.36524489
GRAFFITI,490867.0119999189,5458205.26124639
GRAFFITI,490565.63999989355,5456716.319245972
GRAFFITI,490550.53999991313,5456716.819245971
GRAFFITI,490535.3909998554,5456717.168245971
GRAFFITI,490930.2079999179,5458429.061246455
GRAFFITI,493793.13599989016,5455718.375245689
GRAFFITI,493785.04599992535,5455728.045245694
GRAFFITI,490738.5439998692,5458299.512246418
GRAFFITI,492625.147999939,5452392.210244753
GRAFFITI,488850.9809998853,5456658.7852459485
GRAFFITI,488836.7009998315,5456659.16524595
GRAFFITI,490082.027999882,5458652.860246513
GRAFFITI,494314.28699991753,5457382.979246156
GRAFFITI,490869.75699988805,5458506.659246483
GRAFFITI,491653.5529999191,5459153.982246657
GRAFFITI,490650.6139998964,5458470.011246462
GRAFFITI,490641.7139999047,5458479.111246475
GRAFFITI,490633.7639999085,5458487.561246474
GRAFFITI,490651.622999919,5458490.010246475
GRAFFITI,490653.77299989964,5458498.0302464785
GRAFFITI,493433.9849998893,5456074.562245791
GRAFFITI,493424.28499991866,5456074.862245795
GRAFFITI,493414.0849999193,5456079.332245799
GRAFFITI,492133.56599988375,5458796.372246558
GRAFFITI,492122.2719999196,5458799.14424656
GRAFFITI,492115.22299993545,5458801.394246556
GRAFFITI,490916.25799990713,5458464.340246462
GRAFFITI,490914.3169999191,5458472.260246468
GRAFFITI,490919.7169999033,5458477.660246475
GRAFFITI,490926.5929998889,5458483.6502464665
GRAFFITI,490930.51699988806,5458488.461246473
GRAFFITI,490936.33699991705,5458493.8612464685
GRAFFITI,490945.755999903,5458494.241246479
GRAFFITI,490948.50599987904,5458496.891246478
GRAFFITI,490947.50599988,5458504.711246473
GRAFFITI,490952.90599991294,5458510.111246481
GRAFFITI,490954.86599991564,5458517.521246478
GRAFFITI,487659.10199982603,5456856.566246013
GRAFFITI,494766.31699990196,5458003.492246335
GRAFFITI,494633.9929999701,5458101.682246369
GRAFFITI,494275.68999989564,5456192.205245823
GRAFFITI,490690.9289998531,5458186.564246385
GRAFFITI,490696.4779998607,5458191.964246386
GRAFFITI,497710.8929999535,5453285.231244997
GRAFFITI,492837.9259998891,5458196.536246392
GRAFFITI,494343.442999903,5458863.777246581
GRAFFITI,494327.3919999146,5458864.027246579
GRAFFITI,494306.881999945,5458864.177246586
GRAFFITI,494356.7319999399,5458886.977246589
GRAFFITI,494311.3919999574,5458892.677246593
GRAFFITI,494298.5919999644,5458893.52724659
GRAFFITI,491327.63399988797,5456804.478246
GRAFFITI,488743.9779998921,5457733.056246255
GRAFFITI,493187.84499994223,5456608.004245935
GRAFFITI,491013.5079999217,5458364.26224644
GRAFFITI,492774.5809999057,5456732.468245977
GRAFFITI,490075.68799988896,5456796.055245988
GRAFFITI,489723.6379998929,5457132.382246092
GRAFFITI,492581.5179999225,5458774.673246549
GRAFFITI,490505.5339999155,5459557.354246772
GRAFFITI,492694.6209998869,5457195.504246111
GRAFFITI,492708.5709998853,5457206.904246108
GRAFFITI,492708.8689999347,5457217.904246112
GRAFFITI,495558.9979999118,5458744.795246553
GRAFFITI,492519.4459998802,5458665.302246528
GRAFFITI,493426.2809999033,5458951.267246605
GRAFFITI,491604.6459999338,5456255.3352458365
GRAFFITI,491970.3339999199,5458885.391246584
GRAFFITI,491965.81399990246,5458890.59124659
GRAFFITI,489555.7149998554,5457709.900246252
GRAFFITI,493430.2009998998,5453071.013244937
GRAFFITI,493430.5509999252,5453080.913244951
GRAFFITI,489222.8639998731,5457770.492246272
GRAFFITI,489222.39399988874,5457779.542246272
GRAFFITI,495066.02599992167,5456440.196245898
GRAFFITI,492656.238999926,5458916.955246599
GRAFFITI,492648.73999989213,5458917.155246597
GRAFFITI,491001.7749999106,5458674.2462465195
GRAFFITI,491066.09399991913,5458731.960246544
GRAFFITI,491046.6039998823,5458745.709246541
GRAFFITI,491118.9499998859,5458788.642246561
GRAFFITI,491239.15599989635,5458909.834246595
GRAFFITI,490899.2919999239,5456707.9772459725
GRAFFITI,490883.94199990586,5456708.377245964
GRAFFITI,490868.891999888,5456708.627245969
GRAFFITI,490853.5919999164,5456709.077245971
GRAFFITI,489951.5379998945,5456881.954246013
GRAFFITI,489951.6879998579,5456891.404246016
GRAFFITI,493419.3509999489,5452557.7222447945
GRAFFITI,493419.9509999098,5452567.972244803
GRAFFITI,493419.90099990537,5452579.0722448025
GRAFFITI,486499.6509998468,5455933.2582457485
GRAFFITI,495379.9779999716,5454582.914245372
GRAFFITI,495368.6779999223,5454591.164245374
GRAFFITI,493188.316999928,5456677.432245962
GRAFFITI,490422.52599988296,5458624.660246515
GRAFFITI,492881.97899994126,5456701.111245964
GRAFFITI,492892.8589999378,5456704.112245969
GRAFFITI,492747.2239998886,5457044.086246065
GRAFFITI,491158.00199985894,5458719.03824654
GRAFFITI,486456.7899998606,5456791.751245995
GRAFFITI,492051.7459998704,5457959.218246327
GRAFFITI,491993.48999992845,5458048.384246353
GRAFFITI,492773.1179998928,5458163.655246386
GRAFFITI,492764.0479998901,5458166.555246383
GRAFFITI,492764.3479998774,5458174.205246382
GRAFFITI,492644.66099988314,5457459.88724618
GRAFFITI,490900.50299987016,5458710.808246531
GRAFFITI,484870.5159998058,5456772.262245981
GRAFFITI,484860.2159998403,5456772.512245989
GRAFFITI,484878.74799981137,5456773.396245982
GRAFFITI,494974.9919999644,5458585.392246498
GRAFFITI,490827.82899988804,5453414.7862450415
GRAFFITI,495168.4649999251,5458080.836246354
GRAFFITI,495068.3939999474,5458896.083246594
GRAFFITI,495680.4509999171,5458030.600246349
GRAFFITI,494481.93199994613,5458965.379246606
GRAFFITI,494500.23199995246,5458967.379246613
GRAFFITI,494512.3829999383,5458969.279246613
GRAFFITI,494526.232999969,5458971.030246615
GRAFFITI,494982.4369999516,5459068.9852466425
GRAFFITI,494995.8869999714,5459072.0852466365
GRAFFITI,495009.4869999145,5459075.185246637
GRAFFITI,495022.3069999423,5459078.18624664
GRAFFITI,484968.96599982,5456769.661245987
GRAFFITI,493849.1859999173,5455677.076245678
GRAFFITI,493841.03599990346,5455682.776245674
GRAFFITI,493834.8359999505,5455691.526245681
GRAFFITI,484710.1169997867,5456775.613245986
GRAFFITI,484700.21699979634,5456775.814245983
GRAFFITI,492082.989999928,5458923.42924659
GRAFFITI,496937.7759999524,5455284.239245567
GRAFFITI,490595.8659999123,5458432.313246462
GRAFFITI,490601.2659998645,5458437.713246463
GRAFFITI,490606.6159998577,5458443.113246458
GRAFFITI,490612.0149998689,5458448.513246466
GRAFFITI,490617.7749998666,5458453.911246465
GRAFFITI,495977.47499991994,5454237.521245269
GRAFFITI,495969.52499996906,5454243.121245277
GRAFFITI,491030.1759998753,5457948.815246317
GRAFFITI,496142.1459999824,5454047.881245215
GRAFFITI,494018.2369999468,5458622.254246518
GRAFFITI,496363.78199996985,5453889.42924517
GRAFFITI,498127.44000000245,5453298.391245003
GRAFFITI,491409.1579999112,5458762.218246547
GRAFFITI,491406.10599988233,5458815.418246567
GRAFFITI,493150.1229998985,5458688.949246535
